"adcw_id","state","county","geoid"
"160022111","Michigan","Alger","26003"
"160020218","Iowa","Allamakee","19005"
"160022112","Michigan","Allegan","26005"
"160021252","South Carolina","Allendale","45005"
"160022114","Indiana","Allen","18003"
"160020219","Kansas","Allen","20001"
"160021609","Kentucky","Allen","21003"
"160021097","Louisiana","Allen","22003"
"160022113","Ohio","Allen","39003"
"160020052","Colorado","Arapahoe","08005"
"160020228","Texas","Archer","48009"
"160020053","Colorado","Archuleta","08007"
"160022581","Maryland","Carroll","24013"
"160020058","Wyoming","Big Horn","56003"
"160022115","Michigan","Alpena","26007"
"160019938","California","Alpine","06003"
"160019523","Minnesota","Big Stone","27011"
"160022117","Michigan","Arenac","26011"
"160020229","Arkansas","Arkansas","05001"
"160021618","Virginia","Augusta","51015"
"160020240","Texas","Austin","48015"
"160021616","Virginia","Arlington","51013"
"160022550","Pennsylvania","Armstrong","42005"
"160020239","South Dakota","Aurora","46003"
"160021619","North Carolina","Avery","37011"
"160021100","Louisiana","Avoyelles","22009"
"160020054","Colorado","Baca","08009"
"160021259","Georgia","Bacon","13005"
"160019524","North Dakota","Billings","38007"
"160021674","Virginia","Carroll","51035"
"160020245","Missouri","Barry","29009"
"160020241","Texas","Bailey","48017"
"160019543","Idaho","Camas","16025"
"160022574","Pennsylvania","Cambria","42021"
"160021290","Georgia","Camden","13039"
"160020313","Missouri","Camden","29029"
"160021182","Florida","Baker","12003"
"160021260","Georgia","Baker","13007"
"160019940","Oregon","Baker","41001"
"160021262","Alabama","Baldwin","01003"
"160021261","Georgia","Baldwin","13009"
"160021620","Kentucky","Ballard","21007"
"160021668","Kentucky","Campbell","21037"
"160022554","Maryland","Baltimore","24005"
"160022553","Maryland","Baltimore","24510"
"160021183","Florida","Bay","12005"
"160020251","Texas","Baylor","48023"
"160020316","South Dakota","Campbell","46021"
"160021666","Tennessee","Campbell","47013"
"160022127","Michigan","Bay","26017"
"160020253","Oklahoma","Beaver","40007"
"160022556","Pennsylvania","Beaver","42007"
"160019944","Nevada","Carson City","32510"
"160021667","Virginia","Campbell","51031"
"160021101","Louisiana","Beauregard","22011"
"160020322","Texas","Carson","48065"
"160019515","Montana","Beaverhead","30001"
"160020057","New Mexico","Bernalillo","35001"
"160020318","Missouri","Cape Girardeau","29031"
"160021677","North Carolina","Carteret","37031"
"160021675","Kentucky","Carter","21043"
"160022183","Ohio","Crawford","39033"
"160020055","Utah","Beaver","49001"
"160020323","Missouri","Carter","29035"
"160021273","Georgia","Berrien","13019"
"160019516","Minnesota","Becker","27005"
"160020254","Oklahoma","Beckham","40009"
"160022557","Pennsylvania","Bedford","42009"
"160019550","Montana","Carter","30011"
"160020090","Utah","Duchesne","49013"
"160021627","Tennessee","Bedford","47003"
"160020255","Texas","Bee","48025"
"160022558","New Hampshire","Belknap","33001"
"160021629","Kentucky","Bell","21013"
"160020256","Texas","Bell","48027"
"160021633","North Carolina","Bladen","37017"
"160022129","Ohio","Belmont","39013"
"160019517","Minnesota","Beltrami","27007"
"160021270","Georgia","Ben Hill","13017"
"160019518","Idaho","Benewah","16009"
"160020257","South Dakota","Bennett","46007"
"160022587","New York","Chautauqua","36013"
"160022559","Vermont","Bennington","50003"
"160019519","North Dakota","Benson","38005"
"160020056","Colorado","Bent","08011"
"160020260","Arkansas","Benton","05007"
"160022130","Indiana","Benton","18007"
"160020259","Iowa","Benton","19011"
"160019520","Minnesota","Benton","27009"
"160021271","Mississippi","Benton","28009"
"160019527","Idaho","Blaine","16013"
"160020258","Missouri","Benton","29015"
"160019941","Oregon","Benton","41003"
"160021630","Tennessee","Benton","47005"
"160019521","Washington","Benton","53005"
"160022131","Michigan","Benzie","26019"
"160019526","Montana","Blaine","30005"
"160020263","Nebraska","Blaine","31009"
"160021631","West Virginia","Berkeley","54003"
"160022562","Massachusetts","Berkshire","25003"
"160022560","New Jersey","Bergen","34003"
"160021272","South Carolina","Berkeley","45015"
"160020264","Oklahoma","Blaine","40011"
"160022563","Pennsylvania","Blair","42013"
"160020265","Texas","Blanco","48031"
"160022132","Michigan","Berrien","26021"
"160021632","North Carolina","Bertie","37015"
"160021661","Kentucky","Caldwell","21033"
"160021162","Alaska","Bethel","02050"
"160020261","Texas","Bexar","48029"
"160021274","Alabama","Bibb","01007"
"160021275","Georgia","Bibb","13021"
"160021102","Louisiana","Bienville","22013"
"160019522","Montana","Big Horn","30003"
"160019528","Minnesota","Blue Earth","27013"
"160021106","Louisiana","Caldwell","22021"
"160019525","Idaho","Bingham","16011"
"160020262","Iowa","Black Hawk","19013"
"160022133","Indiana","Blackford","18009"
"160020306","Missouri","Caldwell","29025"
"160021662","North Carolina","Caldwell","37027"
"160020278","Arkansas","Bradley","05011"
"160021634","Virginia","Bland","51021"
"160021276","Georgia","Bleckley","13023"
"160021635","Tennessee","Bledsoe","47007"
"160021277","Alabama","Blount","01009"
"160021636","Tennessee","Blount","47009"
"160020307","Texas","Caldwell","48055"
"160022572","Vermont","Caledonia","50005"
"160021289","Alabama","Calhoun","01015"
"160021644","Tennessee","Bradley","47011"
"160022137","Michigan","Branch","26023"
"160021279","Georgia","Brantley","13025"
"160022565","Rhode Island","Bristol","44001"
"160020068","New Mexico","Chaves","35005"
"160019536","Montana","Broadwater","30007"
"160022567","New York","Bronx","36005"
"160021649","West Virginia","Brooke","54009"
"160022566","Massachusetts","Bristol","25005"
"160020287","Kansas","Brown","20013"
"160019537","Minnesota","Brown","27015"
"160020284","South Dakota","Brookings","46011"
"160021280","Georgia","Brooks","13027"
"160020285","Texas","Brooks","48047"
"160022568","New York","Broome","36007"
"160020061","Colorado","Broomfield","08014"
"160021384","Georgia","Grady","13131"
"160021186","Florida","Broward","12011"
"160022138","Illinois","Brown","17009"
"160022139","Indiana","Brown","18013"
"160020288","South Dakota","Brown","46013"
"160020286","Nebraska","Brown","31017"
"160022140","Ohio","Brown","39015"
"160020289","Texas","Brown","48049"
"160022141","Wisconsin","Brown","55009"
"160020290","South Dakota","Brule","46015"
"160021281","Georgia","Bryan","13029"
"160020291","Oklahoma","Bryan","40013"
"160020292","Iowa","Buchanan","19019"
"160020293","Missouri","Buchanan","29021"
"160021652","Virginia","Buchanan","51027"
"160021653","Virginia","Buckingham","51029"
"160022569","Pennsylvania","Bucks","42017"
"160020294","Iowa","Buena Vista","19021"
"160020301","Iowa","Butler","19023"
"160020303","Kansas","Butler","20015"
"160021658","Kentucky","Butler","21031"
"160022145","Ohio","Butler","39017"
"160022571","Pennsylvania","Butler","42019"
"160019942","California","Butte","06007"
"160019542","Idaho","Butte","16023"
"160020304","South Dakota","Butte","46019"
"160021104","Louisiana","Caddo","22017"
"160020305","Oklahoma","Caddo","40015"
"160021288","South Carolina","Calhoun","45017"
"160021286","Georgia","Butts","13035"
"160021659","North Carolina","Cabarrus","37025"
"160021660","West Virginia","Cabell","54011"
"160020062","Utah","Cache","49005"
"160019943","California","Calaveras","06009"
"160021105","Louisiana","Calcasieu","22019"
"160020308","Arkansas","Calhoun","05013"
"160021287","Mississippi","Calhoun","28013"
"160020311","Texas","Callahan","48059"
"160020312","Missouri","Callaway","29027"
"160021664","Kentucky","Calloway","21035"
"160022313","Indiana","Lagrange","18087"
"160020310","Texas","Calhoun","48057"
"160021663","West Virginia","Calhoun","54013"
"160022148","Wisconsin","Calumet","55015"
"160022573","Maryland","Calvert","24009"
"160020315","Texas","Camp","48063"
"160020317","Oklahoma","Canadian","40017"
"160022575","New Jersey","Camden","34007"
"160021665","North Carolina","Camden","37029"
"160021107","Louisiana","Cameron","22023"
"160022576","Pennsylvania","Cameron","42023"
"160020314","Texas","Cameron","48061"
"160021291","Georgia","Candler","13043"
"160021669","Tennessee","Cannon","47015"
"160020063","Wyoming","Campbell","56005"
"160022577","New Jersey","Cape May","34009"
"160019546","Montana","Carbon","30009"
"160022578","Pennsylvania","Carbon","42025"
"160020065","Utah","Carbon","49007"
"160020064","Wyoming","Carbon","56007"
"160019548","Idaho","Caribou","16029"
"160021670","Kentucky","Carlisle","21039"
"160019552","Montana","Cascade","30013"
"160019549","Minnesota","Carlton","27017"
"160022579","Maryland","Caroline","24011"
"160021671","Virginia","Caroline","51033"
"160020321","Arkansas","Carroll","05015"
"160021293","Georgia","Carroll","13045"
"160021292","Mississippi","Carroll","28015"
"160020319","Missouri","Carroll","29033"
"160022580","New Hampshire","Carroll","33003"
"160022151","Ohio","Carroll","39019"
"160021673","Tennessee","Carroll","47017"
"160019553","Minnesota","Cass","27021"
"160020328","Missouri","Cass","29037"
"160020324","Oklahoma","Carter","40019"
"160021676","Tennessee","Carter","47019"
"160019551","Minnesota","Carver","27019"
"160020326","Nebraska","Cass","31025"
"160021678","Kentucky","Casey","21045"
"160019555","Idaho","Cassia","16031"
"160022152","Illinois","Cass","17017"
"160022153","Indiana","Cass","18017"
"160020325","Iowa","Cass","19029"
"160019554","North Dakota","Cass","38017"
"160020327","Texas","Cass","48067"
"160022154","Michigan","Cass","26027"
"160019556","North Dakota","Cavalier","38019"
"160022583","New York","Cayuga","36011"
"160022584","Maryland","Cecil","24015"
"160020332","Iowa","Cedar","19031"
"160020331","Missouri","Cedar","29039"
"160020330","Nebraska","Cedar","31027"
"160022585","Pennsylvania","Centre","42027"
"160020333","Iowa","Cerro Gordo","19033"
"160020067","Colorado","Chaffee","08015"
"160019566","Idaho","Clark","16033"
"160021295","Alabama","Chambers","01017"
"160020334","Texas","Chambers","48071"
"160022156","Illinois","Champaign","17019"
"160022155","Ohio","Champaign","39021"
"160020335","Missouri","Chariton","29041"
"160022165","Indiana","Clark","18019"
"160020353","Kansas","Clark","20025"
"160021681","Virginia","Charles City","51036"
"160020336","South Dakota","Charles Mix","46023"
"160021682","Virginia","Charlotte","51037"
"160021297","Georgia","Charlton","13049"
"160021690","North Carolina","Chowan","37041"
"160022586","Maryland","Charles","24017"
"160021296","South Carolina","Charleston","45019"
"160022157","Michigan","Charlevoix","26029"
"160021188","Florida","Charlotte","12015"
"160021683","Virginia","Charlottesville","51540"
"160020337","Kansas","Chase","20017"
"160020338","Nebraska","Chase","31029"
"160022161","Illinois","Christian","17021"
"160021693","Kentucky","Clark","21049"
"160020355","Missouri","Clark","29045"
"160020916","Texas","Rockwall","48397"
"160021685","Tennessee","Cheatham","47021"
"160022158","Michigan","Cheboygan","26031"
"160019561","Washington","Chelan","53007"
"160020351","Missouri","Christian","29043"
"160019945","Nevada","Churchill","32001"
"160020344","Nebraska","Cherry","31031"
"160021687","Virginia","Chesapeake","51550"
"160022590","New Hampshire","Cheshire","33005"
"160021305","South Carolina","Chesterfield","45025"
"160020070","New Mexico","Cibola","35006"
"160020352","Oklahoma","Cimarron","40025"
"160021189","Florida","Citrus","12017"
"160021689","Virginia","Chesterfield","51041"
"160021703","Virginia","Colonial Heights","51570"
"160022591","Pennsylvania","Chester","42029"
"160021304","South Carolina","Chester","45023"
"160021688","Tennessee","Chester","47023"
"160020069","Colorado","Cheyenne","08017"
"160020345","Kansas","Cheyenne","20023"
"160020347","Iowa","Chickasaw","19037"
"160021306","Mississippi","Chickasaw","28017"
"160020348","Arkansas","Chicot","05017"
"160020346","Nebraska","Cheyenne","31033"
"160019946","Oregon","Clackamas","41005"
"160019562","Minnesota","Chippewa","27023"
"160020349","Texas","Childress","48075"
"160021307","Alabama","Chilton","01021"
"160022160","Wisconsin","Chippewa","55017"
"160019563","Minnesota","Chisago","27025"
"160021109","Louisiana","Claiborne","22027"
"160021310","Mississippi","Claiborne","28021"
"160021692","Tennessee","Claiborne","47025"
"160022159","Michigan","Chippewa","26033"
"160022592","Vermont","Chittenden","50007"
"160021309","Alabama","Choctaw","01023"
"160021308","Mississippi","Choctaw","28019"
"160020350","Oklahoma","Choctaw","40023"
"160019564","Montana","Chouteau","30015"
"160020357","Iowa","Clarke","19039"
"160021691","Kentucky","Christian","21047"
"160019565","Washington","Clallam","53009"
"160022162","Michigan","Clare","26035"
"160021311","South Carolina","Clarendon","45027"
"160022593","Pennsylvania","Clarion","42031"
"160020356","Arkansas","Clark","05019"
"160021313","Alabama","Clarke","01025"
"160021314","Georgia","Clarke","13059"
"160022163","Illinois","Clark","17023"
"160019947","Nevada","Clark","32003"
"160022166","Ohio","Clark","39023"
"160020354","South Dakota","Clark","46025"
"160019567","Washington","Clark","53011"
"160022164","Wisconsin","Clark","55019"
"160019948","Oregon","Clatsop","41007"
"160021316","Alabama","Clay","01027"
"160020362","Arkansas","Clay","05021"
"160021190","Florida","Clay","12019"
"160021315","Georgia","Clay","13061"
"160022167","Illinois","Clay","17025"
"160022168","Indiana","Clay","18021"
"160020363","Iowa","Clay","19041"
"160020364","Missouri","Clay","29047"
"160020358","Nebraska","Clay","31035"
"160021697","North Carolina","Clay","37043"
"160020361","South Dakota","Clay","46027"
"160021695","Tennessee","Clay","47027"
"160020360","Texas","Clay","48077"
"160020359","Kansas","Clay","20027"
"160021698","Kentucky","Clay","21051"
"160019568","Minnesota","Clay","27027"
"160021317","Mississippi","Clay","28025"
"160022597","New York","Columbia","36021"
"160022177","Illinois","Cook","17031"
"160021318","Georgia","Clayton","13063"
"160020365","Iowa","Clayton","19043"
"160021696","West Virginia","Clay","54015"
"160020071","Colorado","Clear Creek","08019"
"160020366","Arkansas","Cleburne","05023"
"160022169","Ohio","Clermont","39025"
"160020367","Arkansas","Cleveland","05025"
"160021699","North Carolina","Cleveland","37045"
"160020368","Oklahoma","Cleveland","40027"
"160021320","Georgia","Clinch","13065"
"160022171","Illinois","Clinton","17027"
"160022170","Indiana","Clinton","18023"
"160020369","Missouri","Clinton","29049"
"160022596","New York","Clinton","36019"
"160022172","Ohio","Clinton","39027"
"160022594","Pennsylvania","Clearfield","42033"
"160019569","Idaho","Clearwater","16035"
"160019570","Minnesota","Clearwater","27029"
"160021319","Alabama","Cleburne","01029"
"160022595","Pennsylvania","Clinton","42035"
"160020371","Kansas","Cloud","20029"
"160021321","Mississippi","Coahoma","28027"
"160020372","Oklahoma","Coal","40029"
"160021322","Georgia","Cobb","13067"
"160020382","Texas","Colorado","48089"
"160021192","Florida","Columbia","12023"
"160020370","Iowa","Clinton","19045"
"160021700","Kentucky","Clinton","21053"
"160022173","Michigan","Clinton","26037"
"160022178","Ohio","Coshocton","39031"
"160020077","Colorado","Costilla","08023"
"160021327","Georgia","Colquitt","13071"
"160020383","Arkansas","Columbia","05027"
"160022448","Wisconsin","Rock","55105"
"160021328","Georgia","Columbia","13073"
"160022176","Ohio","Columbiana","39029"
"160019949","Oregon","Columbia","41009"
"160022598","Pennsylvania","Columbia","42037"
"160019572","Washington","Columbia","53013"
"160020427","South Dakota","Day","46037"
"160020084","New Mexico","De Baca","35011"
"160021111","Louisiana","De Soto","22031"
"160020428","Texas","Deaf Smith","48117"
"160022190","Indiana","Dearborn","18029"
"160022175","Wisconsin","Columbia","55021"
"160021704","North Carolina","Columbus","37047"
"160021345","Georgia","Decatur","13087"
"160019950","California","Colusa","06011"
"160020384","Texas","Comal","48091"
"160020385","Kansas","Comanche","20033"
"160020387","Oklahoma","Comanche","40031"
"160020386","Texas","Comanche","48093"
"160020388","Texas","Concho","48095"
"160021110","Louisiana","Concordia","22029"
"160021329","Alabama","Conecuh","01035"
"160020075","Colorado","Conejos","08021"
"160019951","California","Contra Costa","06013"
"160020076","Wyoming","Converse","56009"
"160020389","Arkansas","Conway","05029"
"160020390","Texas","Cooke","48097"
"160019575","Minnesota","Cook","27031"
"160020391","Missouri","Cooper","29053"
"160021331","Alabama","Coosa","01037"
"160022599","New Hampshire","Coös","33007"
"160019952","Oregon","Coos","41011"
"160021332","Mississippi","Copiah","28029"
"160020392","South Dakota","Corson","46031"
"160022600","New York","Cortland","36023"
"160020393","Texas","Coryell","48099"
"160020405","Arkansas","Crittenden","05035"
"160021708","Kentucky","Crittenden","21055"
"160021709","Tennessee","Crockett","47033"
"160020406","Texas","Crockett","48105"
"160019953","Oregon","Crook","41013"
"160021339","Alabama","Cullman","01043"
"160021710","Virginia","Culpeper","51047"
"160020078","Wyoming","Crook","56011"
"160022604","Maine","Cumberland","23005"
"160022602","New Jersey","Cumberland","34011"
"160021714","North Carolina","Cumberland","37051"
"160022603","Pennsylvania","Cumberland","42041"
"160021713","Tennessee","Cumberland","47035"
"160021712","Virginia","Cumberland","51049"
"160020410","Nebraska","Cuming","31039"
"160022184","Illinois","Cumberland","17035"
"160021711","Kentucky","Cumberland","21057"
"160021715","North Carolina","Currituck","37053"
"160020080","New Mexico","Curry","35009"
"160019954","Oregon","Curry","41015"
"160020081","Colorado","Custer","08027"
"160019580","Idaho","Custer","16037"
"160019581","Montana","Custer","30017"
"160021340","Georgia","Dade","13083"
"160020412","Nebraska","Custer","31041"
"160020413","Oklahoma","Custer","40039"
"160020414","Missouri","Dade","29057"
"160020082","Utah","Daggett","49009"
"160019582","Minnesota","Dakota","27037"
"160020411","South Dakota","Custer","46033"
"160022185","Ohio","Cuyahoga","39035"
"160021341","Alabama","Dale","01045"
"160020415","Nebraska","Dakota","31043"
"160022187","Ohio","Darke","39037"
"160021343","South Carolina","Darlington","45031"
"160022191","Indiana","Decatur","18031"
"160020430","Iowa","Decatur","19053"
"160020429","Kansas","Decatur","20039"
"160021722","Tennessee","Decatur","47039"
"160019585","Montana","Deer Lodge","30023"
"160021726","Virginia","Dinwiddie","51053"
"160022192","Ohio","Defiance","39039"
"160021346","Alabama","Dekalb","01049"
"160021347","Georgia","Dekalb","13089"
"160022194","Illinois","Dekalb","17037"
"160022193","Indiana","Dekalb","18033"
"160022608","District of Columbia","District of Columbia","11001"
"160020431","Missouri","Dekalb","29063"
"160021723","Tennessee","Dekalb","47041"
"160022607","Pennsylvania","Delaware","42045"
"160019955","California","Del Norte","06015"
"160022195","Indiana","Delaware","18035"
"160020432","Iowa","Delaware","19055"
"160022606","New York","Delaware","36025"
"160022196","Ohio","Delaware","39041"
"160020433","Oklahoma","Delaware","40041"
"160020450","Kansas","Doniphan","20043"
"160020451","Texas","Donley","48129"
"160019587","North Dakota","Divide","38023"
"160021194","Florida","Dixie","12029"
"160020448","Nebraska","Dixon","31051"
"160021727","West Virginia","Doddridge","54017"
"160021350","Georgia","Dodge","13091"
"160021351","Georgia","Dooly","13093"
"160019648","Minnesota","Dodge","27039"
"160020449","Nebraska","Dodge","31053"
"160022199","Wisconsin","Dodge","55027"
"160020087","Colorado","Dolores","08033"
"160020088","New Mexico","Doña Ana","35013"
"160021745","Kentucky","Fleming","21069"
"160022200","Wisconsin","Door","55029"
"160022609","Maryland","Dorchester","24019"
"160021352","South Carolina","Dorchester","45035"
"160022223","Indiana","Fountain","18045"
"160020455","Nebraska","Douglas","31055"
"160019957","Nevada","Douglas","32005"
"160022203","Indiana","Dubois","18037"
"160019958","Oregon","Douglas","41019"
"160020452","South Dakota","Douglas","46043"
"160019650","Washington","Douglas","53017"
"160022202","Wisconsin","Douglas","55031"
"160020457","Iowa","Dubuque","19061"
"160020456","Arkansas","Drew","05043"
"160021112","Louisiana","East Baton Rouge","22033"
"160021113","Louisiana","East Carroll","22035"
"160021731","North Carolina","Edgecombe","37065"
"160021357","South Carolina","Edgefield","45037"
"160021114","Louisiana","East Feliciana","22037"
"160020461","Texas","Eastland","48133"
"160022206","Michigan","Eaton","26045"
"160022207","Wisconsin","Eau Claire","55035"
"160021356","Georgia","Echols","13101"
"160020462","Texas","Ector","48135"
"160020092","New Mexico","Eddy","35015"
"160020472","Iowa","Emmet","19063"
"160019655","North Dakota","Eddy","38027"
"160022208","Illinois","Edgar","17045"
"160022212","Michigan","Emmet","26047"
"160019658","North Dakota","Emmons","38029"
"160019930","Alaska","Fairbanks North Star","02090"
"160020474","South Dakota","Fall River","46047"
"160019660","Montana","Fallon","30025"
"160020482","Kansas","Finney","20055"
"160044456","Virginia","Fairfax","51059"
"160021737","Virginia","Fairfax","51600"
"160022619","Connecticut","Fairfield","09001"
"160022214","Ohio","Fairfield","39045"
"160021365","South Carolina","Fairfield","45039"
"160020483","Texas","Fisher","48151"
"160021197","Florida","Flagler","12035"
"160019665","Montana","Flathead","30029"
"160020481","Nebraska","Fillmore","31059"
"160022222","Wisconsin","Forest","55041"
"160021371","Mississippi","Forrest","28035"
"160021372","Georgia","Forsyth","13117"
"160021749","North Carolina","Forsyth","37067"
"160020488","Texas","Fort Bend","48157"
"160019666","North Dakota","Foster","38031"
"160022126","Indiana","Bartholomew","18005"
"160020247","Kansas","Barton","20009"
"160020246","Missouri","Barton","29011"
"160020295","South Dakota","Buffalo","46017"
"160021268","Georgia","Bartow","13015"
"160020248","Texas","Bastrop","48021"
"160021255","Georgia","Appling","13001"
"160021615","Virginia","Appomattox","51011"
"160020227","Texas","Aransas","48007"
"160019960","Nevada","Elko","32007"
"160022601","Pennsylvania","Crawford","42039"
"160022551","Maine","Aroostook","23003"
"160021716","Virginia","Danville","51590"
"160020249","Missouri","Bates","29013"
"160021717","North Carolina","Dare","37055"
"160021624","Kentucky","Bath","21011"
"160021617","North Carolina","Ashe","37009"
"160022119","Ohio","Ashland","39005"
"160021257","Mississippi","Attala","28007"
"160020237","Missouri","Audrain","29007"
"160020238","Iowa","Audubon","19009"
"160021756","Virginia","Fredericksburg","51630"
"160022122","Ohio","Auglaize","39011"
"160020089","Colorado","Douglas","08035"
"160021623","Virginia","Bath","51017"
"160022261","Indiana","Henry","18065"
"160021354","Georgia","Douglas","13097"
"160021278","Mississippi","Bolivar","28011"
"160020266","Missouri","Bollinger","29017"
"160022142","Wisconsin","Buffalo","55011"
"160020497","Texas","Frio","48163"
"160020498","Nebraska","Frontier","31063"
"160021655","Kentucky","Bullitt","21029"
"160021282","Georgia","Bulloch","13031"
"160020578","Iowa","Henry","19087"
"160022181","Wisconsin","Crawford","55023"
"160021637","West Virginia","Boone","54005"
"160020272","Texas","Borden","48033"
"160021302","South Carolina","Cherokee","45021"
"160020376","Texas","Coke","48081"
"160021640","Kentucky","Bourbon","21017"
"160021645","West Virginia","Braxton","54007"
"160020279","Texas","Brazoria","48039"
"160021283","Alabama","Bullock","01011"
"160021325","Alabama","Colbert","01033"
"160020404","Oklahoma","Creek","40037"
"160022201","Illinois","Douglas","17041"
"160020378","Texas","Coleman","48083"
"160020377","Missouri","Cole","29051"
"160022174","Illinois","Coles","17029"
"160020379","Nebraska","Colfax","31037"
"160020074","New Mexico","Colfax","35007"
"160021656","North Carolina","Buncombe","37021"
"160019512","Idaho","Bannock","16005"
"160022143","Illinois","Bureau","17011"
"160022144","Wisconsin","Burnett","55013"
"160019576","Minnesota","Cottonwood","27033"
"160021169","Alaska","Anchorage","02020"
"160020299","Nebraska","Burt","31021"
"160020220","Kansas","Anderson","20003"
"160021612","Kentucky","Anderson","21005"
"160021254","South Carolina","Anderson","45007"
"160021613","Tennessee","Anderson","47001"
"160020221","Texas","Anderson","48001"
"160020222","Missouri","Andrew","29003"
"160020223","Texas","Andrews","48003"
"160022548","Maine","Androscoggin","23001"
"160020224","Texas","Angelina","48005"
"160021285","Alabama","Butler","01013"
"160020280","Texas","Brazos","48041"
"160020638","Missouri","Johnson","29101"
"160022589","New York","Chenango","36017"
"160021610","Virginia","Amelia","51007"
"160021611","Virginia","Amherst","51009"
"160021253","Mississippi","Amite","28005"
"160021614","North Carolina","Anson","37007"
"160022549","Maryland","Anne Arundel","24003"
"160019509","Minnesota","Anoka","27003"
"160020225","Nebraska","Antelope","31003"
"160022116","Michigan","Antrim","26009"
"160020051","Arizona","Apache","04001"
"160020226","Iowa","Appanoose","19007"
"160020454","Kansas","Douglas","20045"
"160020230","Texas","Armstrong","48011"
"160021301","Alabama","Cherokee","01019"
"160020231","Nebraska","Arthur","31005"
"160021098","Louisiana","Ascension","22005"
"160022123","Michigan","Baraga","26013"
"160022118","Wisconsin","Ashland","55003"
"160020232","Arkansas","Ashley","05003"
"160022120","Ohio","Ashtabula","39007"
"160019511","Washington","Asotin","53003"
"160020244","Kansas","Barber","20007"
"160021265","Alabama","Barbour","01005"
"160021621","West Virginia","Barbour","54001"
"160021646","Kentucky","Breathitt","21025"
"160021099","Louisiana","Assumption","22007"
"160020233","Texas","Atascosa","48013"
"160020235","Kansas","Atchison","20005"
"160020234","Missouri","Atchison","29005"
"160022121","Ohio","Athens","39009"
"160021256","Georgia","Atkinson","13003"
"160022552","New Jersey","Atlantic","34001"
"160020236","Oklahoma","Atoka","40005"
"160021263","South Carolina","Bamberg","45009"
"160020242","Texas","Bandera","48019"
"160021264","Georgia","Banks","13011"
"160020243","Nebraska","Banner","31007"
"160021267","Georgia","Barrow","13013"
"160019513","North Dakota","Barnes","38003"
"160022555","Massachusetts","Barnstable","25001"
"160021266","South Carolina","Barnwell","45011"
"160021622","Kentucky","Barren","21009"
"160022124","Wisconsin","Barron","55005"
"160022125","Michigan","Barry","26015"
"160020250","Arkansas","Baxter","05005"
"160022128","Wisconsin","Bayfield","55007"
"160020252","South Dakota","Beadle","46005"
"160019514","Idaho","Bear Lake","16007"
"160019529","Idaho","Boise","16015"
"160021625","North Carolina","Beaufort","37013"
"160021269","South Carolina","Beaufort","45013"
"160021303","Georgia","Cherokee","13057"
"160020340","Iowa","Cherokee","19035"
"160020267","South Dakota","Bon Homme","46009"
"160022134","Illinois","Bond","17005"
"160019530","Idaho","Bonner","16017"
"160019531","Idaho","Bonneville","16019"
"160020499","Arkansas","Fulton","05049"
"160021376","Georgia","Fulton","13121"
"160020270","Arkansas","Boone","05009"
"160022135","Illinois","Boone","17007"
"160022136","Indiana","Boone","18011"
"160020269","Iowa","Boone","19015"
"160021638","Kentucky","Boone","21015"
"160020271","Missouri","Boone","29019"
"160020268","Nebraska","Boone","31011"
"160020273","Texas","Bosque","48035"
"160021103","Louisiana","Bossier","22015"
"160021639","Virginia","Botetourt","51023"
"160019532","North Dakota","Bottineau","38009"
"160022228","Illinois","Fulton","17057"
"160022227","Indiana","Fulton","18049"
"160021757","Kentucky","Fulton","21075"
"160022629","New York","Fulton","36035"
"160022229","Ohio","Fulton","39051"
"160022628","Pennsylvania","Fulton","42057"
"160020500","Nebraska","Furnas","31065"
"160020059","Colorado","Boulder","08013"
"160019533","Idaho","Boundary","16021"
"160020274","Kansas","Bourbon","20011"
"160020275","Texas","Bowie","48037"
"160019534","North Dakota","Bowman","38011"
"160020276","Nebraska","Box Butte","31013"
"160020060","Utah","Box Elder","49003"
"160021641","Kentucky","Boyd","21019"
"160020277","Nebraska","Boyd","31015"
"160021642","Kentucky","Boyle","21021"
"160021643","Kentucky","Bracken","21023"
"160021184","Florida","Bradford","12007"
"160022564","Pennsylvania","Bradford","42015"
"160021647","Kentucky","Breckinridge","21027"
"160020341","Kansas","Cherokee","20021"
"160021686","North Carolina","Cherokee","37039"
"160019649","Minnesota","Douglas","27041"
"160021185","Florida","Brevard","12009"
"160020282","Texas","Brewster","48043"
"160020283","Texas","Briscoe","48045"
"160020453","Missouri","Douglas","29067"
"160020281","Iowa","Bremer","19017"
"160021165","Alaska","Bristol Bay","02060"
"160021654","Virginia","Buena Vista","51530"
"160020296","Nebraska","Buffalo","31019"
"160021284","Georgia","Burke","13033"
"160021657","North Carolina","Burke","37023"
"160019540","North Dakota","Burke","38013"
"160019541","North Dakota","Burleigh","38015"
"160020297","Texas","Burleson","48051"
"160022570","New Jersey","Burlington","34005"
"160020298","Texas","Burnet","48053"
"160020329","Texas","Castro","48069"
"160021679","North Carolina","Caswell","37033"
"160020342","Oklahoma","Cherokee","40021"
"160021108","Louisiana","Catahoula","22025"
"160021680","North Carolina","Catawba","37035"
"160021294","Georgia","Catoosa","13047"
"160020066","New Mexico","Catron","35003"
"160022582","New York","Cattaraugus","36009"
"160022588","New York","Chemung","36015"
"160020343","Texas","Cherokee","48073"
"160020460","Texas","Duval","48131"
"160020072","Arizona","Cochise","04003"
"160020373","Texas","Cochran","48079"
